ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
IB,20/09/2020,106,106,0,0,0,0
MC,20/09/2020,322,322,0,0,0,0
MD,20/09/2020,1918,1886,0,32,0,0
ML,20/09/2020,22,22,0,0,0,0
NC,20/09/2020,292,292,0,0,0,0
PV,20/09/2020,531,474,0,57,0,0
RI,20/09/2020,95,95,0,0,0,0
VC,20/09/2020,327,327,0,0,0,0
AN,21/09/2020,1076,1070,0,6,0,0
AR,21/09/2020,354,354,0,0,0,0
AS,21/09/2020,120,120,0,0,0,0
CB,21/09/2020,66,66,0,0,0,0
CE,21/09/2020,20,20,0,0,0,0
CL,21/09/2020,653,648,0,5,0,0
CM,21/09/2020,616,615,0,1,0,0
CN,21/09/2020,244,243,0,1,0,0
CT,21/09/2020,1497,1435,0,0,62,0
EX,21/09/2020,216,216,0,0,0,0
GA,21/09/2020,248,248,0,0,0,0
IB,21/09/2020,127,126,0,1,0,0
MC,21/09/2020,483,483,0,0,0,0
MD,21/09/2020,3114,3042,0,72,0,0
ML,21/09/2020,33,33,0,0,0,0
NC,21/09/2020,375,375,0,0,0,0
PV,21/09/2020,431,378,0,53,0,0
RI,21/09/2020,79,79,0,0,0,0
VC,21/09/2020,435,435,0,0,0,0
AN,22/09/2020,1268,1256,0,12,0,0
AR,22/09/2020,304,304,0,0,0,0
AS,22/09/2020,147,147,0,0,0,0
CB,22/09/2020,68,68,0,0,0,0
CE,22/09/2020,21,21,0,0,0,0
CL,22/09/2020,736,726,0,8,2,0
CM,22/09/2020,717,715,0,2,0,0
CN,22/09/2020,172,172,0,0,0,0
CT,22/09/2020,1283,1276,0,0,7,0
EX,22/09/2020,217,216,0,1,0,0
GA,22/09/2020,238,238,0,0,0,0
IB,22/09/2020,116,115,0,1,0,0
MC,22/09/2020,477,477,0,0,0,0
MD,22/09/2020,5337,5246,0,91,0,0
ML,22/09/2020,44,44,0,0,0,0
NC,22/09/2020,356,356,0,0,0,0
PV,22/09/2020,445,413,0,32,0,0
RI,22/09/2020,82,82,0,0,0,0
VC,22/09/2020,486,485,0,1,0,0
AN,23/09/2020,1315,1303,0,12,0,0
AR,23/09/2020,302,302,0,0,0,0
AS,23/09/2020,76,76,0,0,0,0
CB,23/09/2020,48,48,0,0,0,0
CE,23/09/2020,14,14,0,0,0,0
CL,23/09/2020,812,808,0,4,0,0
CM,23/09/2020,732,731,0,1,0,0
CN,23/09/2020,127,125,0,2,0,0
CT,23/09/2020,1303,1294,0,0,9,0
EX,23/09/2020,203,203,0,0,0,0
GA,23/09/2020,199,199,0,0,0,0
IB,23/09/2020,102,102,0,0,0,0
MC,23/09/2020,427,426,0,0,0,1
MD,23/09/2020,4793,4685,0,108,0,0
ML,23/09/2020,32,32,0,0,0,0
NC,23/09/2020,320,320,0,0,0,0
PV,23/09/2020,541,488,0,53,0,0
RI,23/09/2020,101,100,0,1,0,0
VC,23/09/2020,462,460,0,2,0,0
AN,24/09/2020,1354,1326,0,28,0,0
AR,24/09/2020,359,359,0,0,0,0
AS,24/09/2020,73,73,0,0,0,0
CB,24/09/2020,33,33,0,0,0,0
CE,24/09/2020,18,17,0,0,1,0
CL,24/09/2020,869,863,0,6,0,0
CM,24/09/2020,690,689,0,1,0,0
CN,24/09/2020,167,167,0,0,0,0
CT,24/09/2020,984,982,0,0,2,0
EX,24/09/2020,271,270,0,1,0,0
GA,24/09/2020,183,183,0,0,0,0
IB,24/09/2020,99,99,0,0,0,0
MC,24/09/2020,569,566,0,3,0,0
MD,24/09/2020,4372,4231,0,141,0,0
ML,24/09/2020,36,36,0,0,0,0
NC,24/09/2020,267,267,0,0,0,0
PV,24/09/2020,394,365,0,29,0,0
RI,24/09/2020,112,111,0,0,0,1
VC,24/09/2020,415,415,0,0,0,0
AN,25/09/2020,1413,1372,0,41,0,0
AR,25/09/2020,342,341,0,1,0,0
AS,25/09/2020,73,73,0,0,0,0
CB,25/09/2020,62,62,0,0,0,0
CE,25/09/2020,21,21,0,0,0,0
CL,25/09/2020,836,835,0,0,1,0
CM,25/09/2020,700,696,0,4,0,0
CN,25/09/2020,156,153,0,3,0,0
CT,25/09/2020,1262,1260,0,0,2,0
EX,25/09/2020,166,166,0,0,0,0
GA,25/09/2020,169,169,0,0,0,0
IB,25/09/2020,109,109,0,0,0,0
MC,25/09/2020,434,432,0,1,1,0
MD,25/09/2020,4989,4823,0,166,0,0
ML,25/09/2020,33,33,0,0,0,0
NC,25/09/2020,324,324,0,0,0,0
PV,25/09/2020,325,288,0,37,0,0
RI,25/09/2020,79,79,0,0,0,0
VC,25/09/2020,442,441,0,1,0,0
AN,26/09/2020,1292,1274,0,18,0,0
AR,26/09/2020,300,300,0,0,0,0
AS,26/09/2020,66,66,0,0,0,0
CB,26/09/2020,27,27,0,0,0,0
CE,26/09/2020,25,25,0,0,0,0
CL,26/09/2020,595,592,0,2,1,0
CM,26/09/2020,568,566,0,2,0,0
CN,26/09/2020,164,163,0,1,0,0
CT,26/09/2020,796,795,0,0,1,0
EX,26/09/2020,144,143,0,1,0,0
GA,26/09/2020,157,157,0,0,0,0
IB,26/09/2020,87,86,0,1,0,0
MC,26/09/2020,383,382,0,1,0,0
MD,26/09/2020,2078,1914,0,164,0,0
ML,26/09/2020,26,26,0,0,0,0
NC,26/09/2020,268,268,0,0,0,0
PV,26/09/2020,446,396,0,50,0,0
RI,26/09/2020,60,60,0,0,0,0
VC,26/09/2020,369,369,0,0,0,0
AN,27/09/2020,787,767,0,20,0,0
AR,27/09/2020,298,298,0,0,0,0
AS,27/09/2020,140,140,0,0,0,0
CB,27/09/2020,43,43,0,0,0,0
CE,27/09/2020,14,14,0,0,0,0
CL,27/09/2020,393,389,0,3,1,0
CM,27/09/2020,428,426,0,2,0,0
CN,27/09/2020,148,146,0,2,0,0
CT,27/09/2020,716,715,0,0,1,0
EX,27/09/2020,123,122,0,1,0,0
GA,27/09/2020,174,174,0,0,0,0
IB,27/09/2020,76,76,0,0,0,0
MC,27/09/2020,353,353,0,0,0,0
MD,27/09/2020,1718,1550,0,168,0,0
ML,27/09/2020,33,33,0,0,0,0
NC,27/09/2020,241,240,0,1,0,0
PV,27/09/2020,432,372,0,60,0,0
RI,27/09/2020,80,80,0,0,0,0
VC,27/09/2020,262,262,0,0,0,0
AN,28/09/2020,960,907,0,53,0,0
AR,28/09/2020,326,326,0,0,0,0
AS,28/09/2020,104,104,0,0,0,0
CB,28/09/2020,53,53,0,0,0,0
CE,28/09/2020,31,31,0,0,0,0
CL,28/09/2020,624,613,0,9,2,0
CM,28/09/2020,587,584,0,3,0,0
CN,28/09/2020,142,141,0,1,0,0
CT,28/09/2020,1462,1458,0,0,4,0
EX,28/09/2020,143,141,0,1,1,0
GA,28/09/2020,204,204,0,0,0,0
IB,28/09/2020,81,80,0,1,0,0
MC,28/09/2020,393,391,0,2,0,0
MD,28/09/2020,2858,2507,0,351,0,0
ML,28/09/2020,32,32,0,0,0,0
NC,28/09/2020,353,352,0,1,0,0
PV,28/09/2020,455,412,0,43,0,0
RI,28/09/2020,95,95,0,0,0,0
VC,28/09/2020,430,430,0,0,0,0
AN,29/09/2020,1302,1237,0,65,0,0
AR,29/09/2020,347,346,0,1,0,0
AS,29/09/2020,76,76,0,0,0,0
CB,29/09/2020,55,55,0,0,0,0
CE,29/09/2020,20,20,0,0,0,0
CL,29/09/2020,830,823,0,7,0,0
CM,29/09/2020,502,495,0,7,0,0
CN,29/09/2020,161,160,0,1,0,0
CT,29/09/2020,1568,1565,0,0,3,0
EX,29/09/2020,179,176,0,3,0,0
GA,29/09/2020,199,199,0,0,0,0
IB,29/09/2020,78,77,0,1,0,0
MC,29/09/2020,382,382,0,0,0,0
MD,29/09/2020,3846,3463,0,383,0,0
ML,29/09/2020,36,36,0,0,0,0
NC,29/09/2020,291,290,0,1,0,0
PV,29/09/2020,448,419,0,29,0,0
RI,29/09/2020,76,76,0,0,0,0
VC,29/09/2020,408,407,0,1,0,0
AN,30/09/2020,1472,1378,0,94,0,0
AR,30/09/2020,310,310,0,0,0,0
AS,30/09/2020,77,77,0,0,0,0
CB,30/09/2020,41,41,0,0,0,0
CE,30/09/2020,13,13,0,0,0,0
CL,30/09/2020,807,794,0,11,2,0
CM,30/09/2020,640,630,0,10,0,0
CN,30/09/2020,149,147,0,2,0,0
CT,30/09/2020,1542,1539,0,0,3,0
EX,30/09/2020,169,168,0,0,0,1
GA,30/09/2020,233,233,0,0,0,0
IB,30/09/2020,54,54,0,0,0,0
MC,30/09/2020,444,442,0,2,0,0
